event_id,truck_id,silo_id,assignment_timestamp,detection_timestamp
4941.0,TRK-2270,11.0,2024-07-18 04:18:15,2024-07-18 04:25:15
4942.0,TRK-2630,1.0,2024-02-10 04:07:03,2024-02-10 04:16:03
4943.0,TRK-1237,15.0,2024-02-13 01:44:19,2024-02-13 01:54:19
4944.0,TRK-2011,2.0,2024-10-17 23:57:05,2024-10-17 23:59:05
,,,,
4946.0,TRK-0404,9.0,2024-04-14 14:34:05,2024-04-14 14:44:05
4947.0,TRK-0403,15.0,2024-04-08 06:42:08,2024-04-08 06:52:08
4948.0,TRK-3934,6.0,2024-11-06 09:34:43,2024-11-06 09:42:43
4949.0,TRK-2544,14.0,2024-01-31 20:43:29,2024-01-31 20:50:29
4950.0,TRK-0210,12.0,2024-05-23 15:27:06,2024-05-23 15:34:06
4951.0,TRK-4448,2.0,2024-06-19 15:37:12,2024-06-19 15:39:12
4952.0,TRK-2622,9.0,2024-03-10 05:31:40,2024-03-10 05:33:40
4953.0,TRK-0892,1.0,,2024-07-30 07:04:53
4954.0,TRK-4556,,2024-02-13 18:48:41,2024-02-13 18:56:41
4955.0,TRK-3986,10.0,2024-10-01 11:14:05,2024-10-01 11:23:05
4956.0,TRK-2130,5.0,2024-05-01 00:22:37,2024-05-01 00:31:37
4957.0,TRK-3566,2.0,2024-10-03 06:09:45,2024-10-03 06:14:45
4958.0,TRK-3659,9.0,2024-03-24 04:15:50,2024-03-24 04:25:50
4959.0,TRK-3497,7.0,2024-09-30 00:52:41,2024-09-30 00:57:41
4960.0,TRK-3147,13.0,2024-05-27 06:48:58,2024-05-27 06:54:58
4961.0,TRK-3184,13.0,2024-12-12 06:37:01,2024-12-12 06:44:01
4962.0,TRK-1985,15.0,2024-01-27 13:55:31,2024-01-27 14:00:31
4963.0,,5.0,2024-01-29 05:32:07,2024-01-29 05:41:07
4964.0,TRK-3627,5.0,2024-06-09 19:25:28,2024-06-09 19:33:28
4965.0,TRK-1875,4.0,2024-07-28 07:59:00,2024-07-28 08:08:00
4966.0,TRK-4729,15.0,,2024-05-28 01:11:36
4967.0,TRK-1280,13.0,2024-02-15 22:17:19,2024-02-15 22:25:19
4968.0,TRK-1395,9.0,2024-02-09 14:29:56,2024-02-09 14:32:56
,,,,
4970.0,TRK-1486,4.0,2024-05-30 04:24:09,2024-05-30 04:33:09
4971.0,TRK-2378,4.0,2024-12-22 07:05:40,2024-12-22 07:15:40
4972.0,TRK-4086,4.0,2024-01-13 01:23:07,2024-01-13 01:29:07
4973.0,,1.0,2024-11-29 21:25:44,2024-11-29 21:32:44
4974.0,TRK-1349,2.0,2024-03-17 23:45:39,2024-03-17 23:51:39
4975.0,TRK-0072,6.0,,2024-12-06 18:27:57
4976.0,TRK-2069,8.0,2024-05-25 15:44:20,2024-05-25 15:48:20
4977.0,,1.0,2024-01-30 13:33:52,2024-01-30 13:42:52
4978.0,TRK-4618,7.0,2024-02-04 16:34:41,2024-02-04 16:38:41
4979.0,TRK-4876,2.0,2024-07-19 13:10:08,2024-07-19 13:16:08
4980.0,TRK-2912,10.0,2024-08-23 22:58:47,2024-08-23 23:07:47
4981.0,TRK-3694,4.0,2024-03-05 14:49:45,2024-03-05 14:57:45
4982.0,,1.0,2024-06-04 05:10:53,2024-06-04 05:20:53
4983.0,TRK-2598,10.0,2024-10-17 16:40:20,2024-10-17 16:43:20
4984.0,TRK-4969,9.0,,2024-10-17 15:06:22
4985.0,TRK-3597,13.0,2024-01-09 14:18:56,2024-01-09 14:24:56
4986.0,TRK-3971,12.0,2024-10-30 23:14:16,2024-10-30 23:19:16
4987.0,TRK-3186,7.0,,2024-05-09 06:28:50
4988.0,TRK-1680,10.0,2024-05-12 16:49:45,2024-05-12 16:58:45
4989.0,TRK-4332,9.0,2024-05-11 23:01:38,2024-05-11 23:08:38
4990.0,TRK-4293,8.0,2024-10-02 10:56:35,2024-10-02 11:02:35
4991.0,,12.0,2024-09-01 21:32:55,2024-09-01 21:39:55
4992.0,TRK-2968,8.0,,2024-04-14 17:01:43
4993.0,TRK-2005,2.0,2024-05-27 05:19:02,2024-05-27 05:29:02
,TRK-2074,5.0,2024-05-16 04:08:49,2024-05-16 04:14:49
4995.0,TRK-4923,15.0,2024-12-19 07:38:31,2024-12-19 07:46:31
4996.0,TRK-0529,15.0,2024-04-10 06:38:21,2024-04-10 06:46:21
4997.0,TRK-1992,14.0,2024-03-09 03:18:43,2024-03-09 03:25:43
4998.0,TRK-1484,6.0,2024-10-14 23:27:11,2024-10-14 23:36:11
4999.0,TRK-2056,8.0,2024-06-03 15:50:00,2024-06-03 15:59:00
5000.0,TRK-3960,,2024-07-13 11:34:21,2024-07-13 11:39:21
5001.0,,11.0,2024-04-05 20:19:46,2024-04-05 20:23:46
5002.0,TRK-0651,3.0,2024-05-27 11:45:29,2024-05-27 11:50:29
5003.0,TRK-4159,5.0,2024-07-15 17:27:18,2024-07-15 17:37:18
5004.0,TRK-3729,8.0,2024-10-19 11:01:26,2024-10-19 11:08:26
5005.0,TRK-3142,15.0,2024-04-09 05:19:13,2024-04-09 05:22:13
5006.0,TRK-0667,15.0,2024-12-25 04:41:12,
5007.0,TRK-4611,14.0,2024-11-25 19:59:22,2024-11-25 20:09:22
5008.0,TRK-3843,6.0,2024-10-29 11:23:16,2024-10-29 11:30:16
,TRK-4037,10.0,2024-11-24 09:48:11,2024-11-24 09:58:11
5010.0,TRK-1810,3.0,2024-03-30 21:29:42,2024-03-30 21:33:42
5011.0,TRK-4872,1.0,2024-07-13 02:46:14,2024-07-13 02:48:14
5012.0,TRK-0490,6.0,2024-06-24 13:39:47,2024-06-24 13:41:47
5013.0,TRK-2619,5.0,2024-02-04 18:14:44,2024-02-04 18:21:44
5014.0,TRK-0929,8.0,2024-04-13 15:51:03,2024-04-13 15:56:03
5015.0,,6.0,2024-11-09 09:21:49,2024-11-09 09:31:49
5016.0,TRK-2985,5.0,2024-01-11 14:28:42,2024-01-11 14:30:42
5017.0,TRK-2643,12.0,2024-03-18 01:15:53,
5018.0,TRK-4683,4.0,2024-04-22 15:37:40,2024-04-22 15:43:40
5019.0,TRK-2482,15.0,2024-12-06 16:53:20,2024-12-06 16:57:20
5020.0,TRK-2380,7.0,2024-11-06 09:58:38,2024-11-06 10:02:38
5021.0,TRK-3845,2.0,2024-09-19 18:54:53,2024-09-19 18:58:53
5022.0,TRK-1544,10.0,2024-04-15 21:39:56,2024-04-15 21:44:56
5023.0,TRK-2024,15.0,2024-09-02 09:34:46,2024-09-02 09:36:46
5024.0,TRK-3330,6.0,2024-09-23 09:50:57,2024-09-23 09:55:57
5025.0,TRK-1657,6.0,2024-05-02 05:47:03,2024-05-02 05:52:03
5026.0,TRK-3019,10.0,2024-04-19 01:20:12,2024-04-19 01:29:12
5027.0,TRK-2571,15.0,2024-05-11 06:02:20,2024-05-11 06:12:20
5028.0,TRK-0165,10.0,2024-11-25 04:12:02,2024-11-25 04:20:02
5029.0,TRK-1282,9.0,2024-08-08 01:07:04,2024-08-08 01:11:04
5030.0,TRK-0984,10.0,2024-05-17 13:07:30,2024-05-17 13:15:30
5031.0,TRK-0001,9.0,2024-09-18 23:25:18,2024-09-18 23:34:18
5032.0,TRK-4589,8.0,2024-06-08 08:00:24,2024-06-08 08:07:24
5033.0,TRK-3856,9.0,2024-11-02 00:01:59,2024-11-02 00:11:59
5034.0,TRK-1199,13.0,2024-06-13 15:53:09,2024-06-13 16:02:09
5035.0,TRK-1560,8.0,2024-01-12 03:09:04,2024-01-12 03:17:04
5036.0,TRK-2028,1.0,2024-01-04 10:38:37,2024-01-04 10:47:37
5037.0,TRK-3733,4.0,2024-03-30 15:50:23,2024-03-30 16:00:23
5038.0,TRK-2026,14.0,2024-01-03 16:44:05,2024-01-03 16:52:05
5039.0,TRK-3153,7.0,2024-11-26 14:00:32,2024-11-26 14:02:32
5040.0,TRK-4664,8.0,2024-02-03 11:45:00,2024-02-03 11:54:00
5041.0,TRK-4123,13.0,2024-02-06 00:10:27,2024-02-06 00:17:27
5042.0,TRK-2745,1.0,2024-08-21 09:28:50,2024-08-21 09:30:50
5043.0,TRK-2395,5.0,2024-06-09 15:36:45,2024-06-09 15:43:45
5044.0,TRK-0380,8.0,2024-09-06 22:07:24,2024-09-06 22:11:24
,TRK-4921,7.0,2024-02-23 11:08:51,2024-02-23 11:12:51
5046.0,TRK-4996,15.0,2024-02-29 02:29:33,2024-02-29 02:31:33
5047.0,TRK-0670,1.0,2024-07-11 20:06:59,2024-07-11 20:15:59
5048.0,TRK-1895,12.0,2024-10-28 03:35:25,2024-10-28 03:39:25
5049.0,TRK-1209,7.0,2024-02-28 04:34:15,2024-02-28 04:41:15
,TRK-1211,8.0,2024-03-26 15:38:32,2024-03-26 15:48:32
5051.0,TRK-1298,6.0,2024-07-21 23:32:17,2024-07-21 23:38:17
5052.0,TRK-3161,4.0,2024-05-26 04:22:11,2024-05-26 04:24:11
5053.0,TRK-2725,10.0,2024-11-06 15:15:08,2024-11-06 15:21:08
5054.0,TRK-0643,12.0,2024-08-15 23:39:19,2024-08-15 23:46:19
5055.0,TRK-3485,8.0,2024-07-02 03:24:44,2024-07-02 03:27:44
5056.0,TRK-0555,8.0,2024-12-18 06:45:27,2024-12-18 06:54:27
5057.0,TRK-2618,4.0,2024-04-13 17:08:21,2024-04-13 17:18:21
5058.0,TRK-3624,3.0,2024-09-23 19:12:06,2024-09-23 19:18:06
5059.0,TRK-2587,9.0,2024-02-18 19:40:49,2024-02-18 19:43:49
5060.0,TRK-4836,13.0,2024-09-25 03:36:19,2024-09-25 03:46:19
5061.0,TRK-3772,11.0,2024-02-08 10:36:14,2024-02-08 10:38:14
5062.0,,11.0,2024-09-10 01:39:36,2024-09-10 01:49:36
,,,,
5064.0,TRK-2698,12.0,2024-10-09 06:03:56,2024-10-09 06:10:56
5065.0,TRK-1643,12.0,2024-10-24 11:11:46,2024-10-24 11:21:46
5066.0,TRK-0019,6.0,2024-06-21 19:53:38,2024-06-21 19:58:38
,,,,
,TRK-1163,7.0,2024-12-04 18:18:10,2024-12-04 18:28:10
5069.0,TRK-1778,,2024-11-07 19:46:15,2024-11-07 19:53:15
5070.0,TRK-0273,13.0,2024-03-21 15:31:32,
5071.0,TRK-0197,6.0,2024-05-31 16:27:31,
5072.0,TRK-1556,14.0,2024-11-05 20:25:52,2024-11-05 20:27:52
5073.0,TRK-3349,10.0,2024-07-24 23:28:17,2024-07-24 23:36:17
5074.0,TRK-3674,3.0,2024-03-31 00:06:15,2024-03-31 00:09:15
,,,,
5076.0,TRK-2602,7.0,2024-05-22 18:45:03,2024-05-22 18:55:03
5077.0,TRK-1986,9.0,2024-09-12 14:07:29,2024-09-12 14:16:29
5078.0,TRK-0231,14.0,2024-11-01 07:00:58,2024-11-01 07:04:58
5079.0,TRK-3961,14.0,2024-12-05 17:17:54,2024-12-05 17:27:54
5080.0,TRK-2733,4.0,2024-01-22 11:56:38,2024-01-22 12:05:38
5081.0,TRK-4663,15.0,2024-08-13 14:39:29,2024-08-13 14:49:29
5082.0,TRK-1275,2.0,2024-05-06 03:45:59,2024-05-06 03:51:59
5083.0,TRK-4699,3.0,2024-11-21 08:13:44,2024-11-21 08:19:44
5084.0,TRK-0692,4.0,2024-09-20 18:25:05,2024-09-20 18:34:05
5085.0,TRK-0848,8.0,2024-09-02 01:10:05,2024-09-02 01:15:05
5086.0,TRK-0021,14.0,2024-06-24 03:27:06,2024-06-24 03:35:06
5087.0,TRK-1575,10.0,2024-01-09 08:10:17,2024-01-09 08:12:17
5088.0,TRK-4336,6.0,2024-11-02 19:16:21,2024-11-02 19:26:21
5089.0,TRK-1768,1.0,2024-08-15 09:02:27,2024-08-15 09:10:27
5090.0,TRK-4582,5.0,2024-03-16 05:12:58,2024-03-16 05:22:58
,TRK-1673,14.0,2024-04-10 10:40:43,2024-04-10 10:48:43
5092.0,TRK-4227,15.0,2024-01-12 09:48:37,2024-01-12 09:51:37
5093.0,TRK-3469,8.0,2024-10-30 06:26:42,2024-10-30 06:30:42
5094.0,TRK-1630,9.0,2024-10-05 02:52:15,2024-10-05 03:00:15
5095.0,TRK-3487,6.0,2024-08-22 18:54:04,2024-08-22 19:02:04
5096.0,TRK-0377,15.0,2024-08-10 18:12:57,2024-08-10 18:20:57
5097.0,TRK-3890,8.0,2024-02-03 00:34:17,2024-02-03 00:41:17
5098.0,,10.0,2024-06-06 19:48:22,2024-06-06 19:55:22
5099.0,TRK-3678,13.0,2024-09-22 05:43:29,2024-09-22 05:48:29
5100.0,TRK-2680,5.0,2024-12-22 19:06:23,2024-12-22 19:09:23
5101.0,TRK-0025,6.0,2024-12-18 04:46:13,2024-12-18 04:55:13
5102.0,TRK-3944,15.0,2024-05-20 02:04:24,2024-05-20 02:08:24
5103.0,TRK-2899,1.0,2024-01-13 20:56:45,2024-01-13 21:02:45
5104.0,TRK-0321,3.0,2024-07-30 02:40:48,2024-07-30 02:47:48
5105.0,TRK-4368,11.0,2024-02-14 01:54:54,2024-02-14 02:04:54
5106.0,TRK-4491,2.0,2024-01-28 01:01:42,2024-01-28 01:03:42
5107.0,,15.0,2024-03-14 09:22:58,2024-03-14 09:29:58
5108.0,,,2024-06-08 22:50:37,2024-06-08 22:59:37
5109.0,TRK-1240,4.0,2024-11-08 01:25:31,2024-11-08 01:32:31
5110.0,TRK-3969,9.0,2024-09-26 04:50:39,2024-09-26 04:56:39
5111.0,TRK-2948,13.0,2024-11-03 02:03:04,2024-11-03 02:12:04
5112.0,TRK-1221,1.0,2024-04-10 19:50:57,
5113.0,TRK-0175,3.0,2024-11-28 11:44:00,2024-11-28 11:50:00
5114.0,TRK-0936,1.0,2024-12-12 06:13:02,2024-12-12 06:19:02
5115.0,TRK-0702,6.0,2024-10-19 16:13:09,2024-10-19 16:15:09
,TRK-3825,12.0,2024-10-27 10:53:15,2024-10-27 10:59:15
5117.0,TRK-4751,4.0,2024-01-08 11:31:15,2024-01-08 11:34:15
5118.0,TRK-3327,7.0,2024-04-03 10:04:14,2024-04-03 10:06:14
5119.0,TRK-4285,11.0,2024-04-16 20:04:00,2024-04-16 20:07:00
5120.0,TRK-3508,13.0,2024-11-12 23:58:07,2024-11-13 00:01:07
5121.0,TRK-0705,,2024-07-23 22:25:43,2024-07-23 22:32:43
,,,,
5123.0,TRK-1893,11.0,2024-04-07 19:40:09,2024-04-07 19:46:09
5124.0,,12.0,2024-08-06 05:58:02,2024-08-06 06:04:02
,TRK-3609,11.0,2024-04-15 15:19:07,2024-04-15 15:26:07
5126.0,TRK-0369,1.0,2024-03-14 07:55:28,2024-03-14 07:57:28
5127.0,TRK-2555,6.0,2024-12-04 11:56:53,2024-12-04 12:06:53
5128.0,TRK-2465,1.0,2024-10-16 12:36:40,2024-10-16 12:46:40
5129.0,TRK-4811,3.0,2024-07-03 00:42:23,2024-07-03 00:46:23
5130.0,TRK-3913,1.0,2024-11-11 17:15:42,2024-11-11 17:23:42
5131.0,TRK-4676,10.0,2024-06-28 23:10:59,2024-06-28 23:12:59
5132.0,TRK-3150,5.0,2024-01-14 04:12:52,
5133.0,TRK-1983,6.0,2024-01-07 01:21:45,2024-01-07 01:29:45
5134.0,TRK-2854,12.0,2024-09-25 08:50:30,2024-09-25 09:00:30
5135.0,TRK-0334,15.0,2024-06-12 02:25:36,2024-06-12 02:30:36
5136.0,TRK-3226,4.0,2024-03-08 01:52:19,2024-03-08 02:02:19
5137.0,TRK-1783,7.0,2024-11-10 18:08:11,2024-11-10 18:14:11
5138.0,TRK-3992,3.0,2024-07-08 03:18:04,2024-07-08 03:22:04
5139.0,TRK-2494,,2024-12-26 09:08:40,2024-12-26 09:15:40
5140.0,TRK-4178,15.0,2024-08-09 12:37:46,2024-08-09 12:40:46
5141.0,TRK-3970,1.0,2024-05-08 10:31:47,2024-05-08 10:41:47
5142.0,TRK-1810,4.0,2024-10-03 17:14:38,2024-10-03 17:21:38
5143.0,TRK-0530,,2024-09-13 14:47:22,2024-09-13 14:53:22
5144.0,TRK-1508,5.0,2024-08-11 20:27:09,2024-08-11 20:33:09
5145.0,TRK-3334,7.0,2024-05-10 06:00:19,2024-05-10 06:05:19
5146.0,TRK-4977,,2024-12-06 07:27:19,2024-12-06 07:29:19
5147.0,TRK-0286,5.0,2024-10-02 16:02:25,2024-10-02 16:09:25
5148.0,TRK-1735,10.0,2024-02-18 04:49:20,2024-02-18 04:59:20
5149.0,TRK-0149,5.0,2024-04-28 09:41:46,2024-04-28 09:51:46
5150.0,TRK-4455,13.0,2024-11-11 01:52:25,2024-11-11 02:00:25
5151.0,TRK-4062,,2024-03-11 09:18:04,
5152.0,TRK-2591,2.0,2024-08-18 15:42:53,2024-08-18 15:48:53
5153.0,TRK-0084,11.0,2024-05-18 00:33:47,2024-05-18 00:41:47
,,,,
5155.0,TRK-0418,10.0,2024-04-20 17:10:25,2024-04-20 17:20:25
5156.0,TRK-3669,4.0,2024-08-26 02:06:09,2024-08-26 02:09:09
5157.0,,14.0,2024-10-17 19:45:21,2024-10-17 19:47:21
5158.0,TRK-4834,9.0,2024-05-30 08:56:47,2024-05-30 08:59:47
,TRK-3261,7.0,2024-06-15 02:53:19,2024-06-15 03:03:19
5160.0,TRK-4596,2.0,2024-08-11 17:26:00,2024-08-11 17:31:00
5161.0,TRK-0146,4.0,2024-05-07 21:19:38,2024-05-07 21:29:38
5162.0,TRK-2409,7.0,2024-04-24 01:19:49,2024-04-24 01:22:49
5163.0,TRK-1480,9.0,2024-02-23 16:00:25,2024-02-23 16:03:25
5164.0,TRK-2989,1.0,2024-11-20 09:37:27,2024-11-20 09:40:27
5165.0,TRK-3122,5.0,2024-02-02 20:00:09,2024-02-02 20:07:09
5166.0,TRK-2140,15.0,2024-10-15 02:48:40,2024-10-15 02:56:40
5167.0,TRK-3155,3.0,2024-10-18 21:10:08,2024-10-18 21:17:08
5168.0,TRK-3598,4.0,2024-09-27 13:42:27,2024-09-27 13:45:27
5169.0,TRK-1269,14.0,2024-07-03 20:26:49,2024-07-03 20:33:49
5170.0,TRK-1795,7.0,2024-11-23 05:18:58,2024-11-23 05:21:58
5171.0,TRK-1043,8.0,,2024-09-27 00:55:09
,TRK-4862,9.0,2024-09-28 03:21:29,2024-09-28 03:30:29
5173.0,TRK-3234,3.0,2024-05-17 08:59:14,2024-05-17 09:03:14
5174.0,TRK-4785,6.0,2024-11-24 01:33:19,2024-11-24 01:42:19
5175.0,TRK-4788,5.0,2024-06-17 23:38:32,2024-06-17 23:47:32
5176.0,TRK-2295,6.0,2024-02-20 15:42:05,
5177.0,TRK-4550,1.0,2024-07-03 08:03:53,2024-07-03 08:13:53
5178.0,,2.0,2024-05-13 03:04:49,2024-05-13 03:13:49
,TRK-1897,11.0,2024-03-06 11:03:23,2024-03-06 11:08:23
5180.0,TRK-0734,,2024-07-13 08:54:09,2024-07-13 09:01:09
5181.0,TRK-4064,2.0,2024-01-04 00:15:27,2024-01-04 00:23:27
5182.0,TRK-0302,15.0,2024-01-05 15:40:10,2024-01-05 15:46:10
5183.0,TRK-1414,7.0,2024-02-13 14:12:30,2024-02-13 14:15:30
,,,,
5185.0,TRK-3669,2.0,2024-12-27 06:15:50,2024-12-27 06:23:50
5186.0,,1.0,2024-10-15 08:28:13,
5187.0,TRK-2151,13.0,2024-12-11 06:01:16,2024-12-11 06:04:16
5188.0,TRK-3031,3.0,2024-12-10 20:07:53,2024-12-10 20:15:53
5189.0,TRK-2141,5.0,2024-12-27 12:04:12,2024-12-27 12:11:12
5190.0,TRK-4098,12.0,2024-10-06 00:26:18,2024-10-06 00:30:18
5191.0,TRK-4912,15.0,2024-12-01 16:16:05,2024-12-01 16:24:05
5192.0,TRK-4883,5.0,,2024-01-26 23:04:54
5193.0,TRK-2105,2.0,2024-09-08 19:09:44,2024-09-08 19:12:44
5194.0,TRK-1796,15.0,2024-06-22 12:44:55,2024-06-22 12:53:55
5195.0,TRK-4569,1.0,2024-03-20 11:52:59,2024-03-20 11:58:59
5196.0,TRK-4874,9.0,2024-04-15 04:59:26,2024-04-15 05:08:26
5197.0,TRK-3511,3.0,2024-04-28 20:26:02,2024-04-28 20:28:02
5198.0,TRK-4940,4.0,2024-06-28 00:25:59,2024-06-28 00:35:59
5199.0,TRK-1576,8.0,2024-08-13 05:36:11,2024-08-13 05:41:11
5200.0,TRK-4868,7.0,2024-09-14 04:44:52,2024-09-14 04:51:52
5201.0,TRK-1350,5.0,2024-10-31 03:32:32,2024-10-31 03:36:32
5202.0,TRK-3894,11.0,2024-04-20 12:20:57,2024-04-20 12:28:57
5203.0,TRK-0020,12.0,2024-09-27 17:36:27,2024-09-27 17:45:27
5204.0,TRK-2305,11.0,2024-10-18 18:15:57,2024-10-18 18:18:57
5205.0,TRK-2548,7.0,2024-05-03 20:35:21,2024-05-03 20:41:21
5206.0,TRK-2214,1.0,2024-08-15 05:17:59,2024-08-15 05:21:59
5207.0,,,2024-03-12 12:09:55,2024-03-12 12:12:55
5208.0,TRK-1560,6.0,2024-03-31 23:13:38,2024-03-31 23:18:38
5209.0,TRK-2314,3.0,,2024-05-01 13:54:10
,,,,
5211.0,TRK-0708,9.0,2024-02-15 15:34:49,2024-02-15 15:39:49
5212.0,TRK-1175,14.0,2024-11-12 22:44:24,2024-11-12 22:52:24
5213.0,,14.0,2024-06-07 22:56:45,2024-06-07 22:59:45
5214.0,TRK-1703,9.0,2024-10-03 08:34:53,2024-10-03 08:40:53
5215.0,TRK-1007,14.0,2024-03-23 15:59:08,2024-03-23 16:06:08
5216.0,TRK-2824,2.0,2024-08-01 21:51:15,2024-08-01 21:53:15
5217.0,TRK-4716,11.0,2024-03-29 12:40:32,2024-03-29 12:47:32
5218.0,TRK-2238,15.0,2024-11-15 17:49:29,2024-11-15 17:53:29
5219.0,TRK-2966,13.0,2024-03-04 00:48:12,2024-03-04 00:52:12
5220.0,TRK-3943,6.0,2024-06-13 02:34:08,2024-06-13 02:36:08
5221.0,TRK-3013,7.0,2024-04-18 03:47:18,2024-04-18 03:57:18
5222.0,TRK-4124,11.0,2024-12-19 04:39:31,2024-12-19 04:41:31
5223.0,TRK-4183,15.0,2024-10-11 09:22:17,2024-10-11 09:28:17
,TRK-4306,15.0,2024-07-18 18:26:04,2024-07-18 18:30:04
5225.0,TRK-0109,8.0,2024-08-23 08:41:48,2024-08-23 08:45:48
5226.0,TRK-3857,,2024-07-07 21:42:03,2024-07-07 21:46:03
5227.0,,4.0,2024-10-06 00:16:14,2024-10-06 00:21:14
5228.0,TRK-2514,1.0,2024-02-05 09:04:47,2024-02-05 09:08:47
5229.0,TRK-1736,8.0,2024-09-23 17:55:13,2024-09-23 18:05:13
5230.0,TRK-0863,12.0,2024-09-22 10:49:51,2024-09-22 10:54:51
5231.0,TRK-1241,7.0,2024-11-26 23:28:28,2024-11-26 23:37:28
5232.0,TRK-1298,8.0,2024-01-18 22:27:20,2024-01-18 22:32:20
5233.0,TRK-1998,,2024-01-21 14:11:23,2024-01-21 14:19:23
5234.0,TRK-1028,8.0,2024-02-05 03:29:49,2024-02-05 03:38:49
5235.0,TRK-3519,8.0,2024-06-21 19:17:26,2024-06-21 19:23:26
5236.0,TRK-3559,15.0,2024-01-05 22:55:28,2024-01-05 23:02:28
5237.0,TRK-4151,13.0,2024-06-29 15:15:48,2024-06-29 15:25:48
5238.0,TRK-1013,10.0,2024-08-04 00:01:34,2024-08-04 00:07:34
5239.0,,9.0,2024-02-10 04:07:45,2024-02-10 04:16:45
5240.0,TRK-3751,13.0,2024-02-18 17:16:41,2024-02-18 17:22:41
5241.0,TRK-4781,11.0,2024-09-22 06:50:32,2024-09-22 06:54:32
5242.0,TRK-4712,5.0,2024-10-03 13:16:45,2024-10-03 13:22:45
5243.0,TRK-4974,10.0,2024-08-29 22:25:52,
5244.0,TRK-0598,4.0,,2024-04-20 05:59:31
5245.0,TRK-4006,6.0,2024-09-04 02:21:14,2024-09-04 02:30:14
5246.0,TRK-1287,14.0,2024-09-11 19:25:04,2024-09-11 19:33:04
5247.0,TRK-3350,9.0,2024-05-11 04:54:19,2024-05-11 05:00:19
5248.0,TRK-4945,15.0,2024-06-23 04:03:29,2024-06-23 04:05:29
5249.0,TRK-2707,4.0,2024-06-06 07:12:22,2024-06-06 07:20:22
5250.0,TRK-3463,15.0,2024-01-30 02:02:45,2024-01-30 02:11:45
5251.0,TRK-4108,4.0,2024-10-13 11:33:15,2024-10-13 11:37:15
5252.0,TRK-0261,4.0,2024-10-13 18:43:19,2024-10-13 18:46:19
5253.0,TRK-3251,2.0,2024-04-02 23:26:27,2024-04-02 23:31:27
5254.0,TRK-0880,8.0,2024-01-16 21:43:11,2024-01-16 21:52:11
5255.0,TRK-4890,1.0,2024-11-28 14:33:06,2024-11-28 14:40:06
5256.0,TRK-1994,5.0,2024-04-15 02:01:33,2024-04-15 02:03:33
,,,,
,,,,
5259.0,TRK-0835,11.0,2024-08-07 22:05:55,2024-08-07 22:12:55
5260.0,TRK-0786,9.0,2024-04-27 04:22:45,2024-04-27 04:24:45
5261.0,TRK-0864,7.0,2024-08-05 06:19:58,2024-08-05 06:27:58
,TRK-2291,9.0,2024-04-19 10:57:16,2024-04-19 10:59:16
5263.0,TRK-1291,4.0,2024-02-04 21:34:34,2024-02-04 21:42:34
5264.0,,9.0,2024-09-28 09:45:44,2024-09-28 09:47:44
5265.0,TRK-0977,14.0,2024-12-23 16:21:28,2024-12-23 16:26:28
5266.0,TRK-4103,9.0,2024-11-27 08:16:56,2024-11-27 08:23:56
5267.0,TRK-1589,2.0,2024-04-22 00:15:57,2024-04-22 00:18:57
5268.0,TRK-2897,5.0,2024-03-08 11:16:58,2024-03-08 11:21:58
5269.0,TRK-4616,8.0,2024-08-30 22:12:24,
5270.0,TRK-0773,6.0,2024-10-01 00:47:54,2024-10-01 00:56:54
5271.0,TRK-2016,5.0,2024-12-12 00:58:22,2024-12-12 01:01:22
5272.0,TRK-2602,10.0,2024-09-04 10:12:02,2024-09-04 10:15:02
5273.0,TRK-0177,11.0,2024-11-25 06:08:34,2024-11-25 06:16:34
5274.0,TRK-3493,1.0,2024-12-11 11:10:55,2024-12-11 11:20:55
5275.0,TRK-3443,14.0,2024-11-06 20:24:46,2024-11-06 20:28:46
5276.0,TRK-1931,12.0,2024-04-05 05:38:52,2024-04-05 05:46:52
5277.0,TRK-2894,1.0,2024-05-01 16:54:22,2024-05-01 17:00:22
5278.0,TRK-3254,1.0,2024-10-04 03:32:30,2024-10-04 03:36:30
5279.0,TRK-3362,15.0,,2024-05-16 03:56:18
5280.0,TRK-1176,5.0,2024-10-27 12:58:34,2024-10-27 13:07:34
5281.0,TRK-4524,11.0,2024-02-28 03:47:11,2024-02-28 03:51:11
5282.0,TRK-1185,15.0,2024-11-01 17:00:25,
5283.0,TRK-0859,11.0,2024-12-10 11:25:32,
5284.0,TRK-1200,14.0,2024-11-11 23:02:55,2024-11-11 23:10:55
5285.0,TRK-0814,13.0,2024-12-12 09:27:39,2024-12-12 09:32:39
,TRK-2764,1.0,2024-07-29 10:08:42,2024-07-29 10:16:42
5287.0,TRK-1028,2.0,2024-03-19 10:42:47,2024-03-19 10:44:47
5288.0,TRK-4337,5.0,2024-09-05 12:21:47,2024-09-05 12:23:47
5289.0,TRK-0634,6.0,2024-03-23 19:47:47,2024-03-23 19:56:47
5290.0,TRK-4768,,2024-07-06 17:33:05,2024-07-06 17:35:05
5291.0,TRK-3234,3.0,2024-03-06 15:01:34,2024-03-06 15:11:34
5292.0,TRK-0527,1.0,2024-09-18 22:49:22,2024-09-18 22:58:22
5293.0,TRK-2899,3.0,2024-07-26 17:23:52,2024-07-26 17:31:52
5294.0,TRK-4350,7.0,2024-11-10 10:44:40,2024-11-10 10:52:40
